97.17		-64.00	0	0		2107	-5478	2251	-5679		15.93	-27.54	16.09	-28.53	1641.00	-70.00		1.61	2.63	0	0.00	1		
97.35		-64.00	0	0		2107	-5478	2251	-5679		15.93	-27.54	16.09	-28.53	1641.00	-70.00		1.61	2.63	0	0.00	1		
97.35		-63.35	0	0		2109	-5478	2251	-5679		15.77	-27.53	15.93	-28.52	1578.00	-113.00		1.64	2.63	0	0.00	1		
97.35		-63.35	0	0		2109	-5478	2251	-5679		15.77	-27.53	15.93	-28.52	1578.00	-113.00		1.64	2.63	0	0.00	1		
97.54		-61.83	0	0		2110	-5479	2251	-5679		15.61	-27.50	15.77	-28.49	1622.56	-161.52		1.67	2.64	0	0.00	1		
97.54		-61.81	0	0		2110	-5479	2251	-5679		15.61	-27.50	15.77	-28.49	1623.00	-162.00		1.67	2.64	0	0.00	1		
97.73		-61.42	0	0		2112	-5479	2251	-5679		15.45	-27.47	15.61	-28.46	1600.02	-175.99		1.68	2.64	0	0.00	1		
97.73		-61.42	0	0		2112	-5479	2251	-5679		15.45	-27.47	15.61	-28.46	1600.00	-176.00		1.68	2.64	0	0.00	1		
97.73		-60.82	0	0		2113	-5479	2251	-5679		15.28	-27.44	15.44	-28.43	1675.00	-207.00		1.69	2.64	0	0.00	1		
97.91		-60.82	0	0		2113	-5479	2251	-5679		15.28	-27.44	15.44	-28.43	1675.00	-207.00		1.69	2.64	0	0.00	1		
97.91		-60.88	0	0		2115	-5479	2251	-5679		15.12	-27.41	15.27	-28.40	1649.00	-209.00		1.70	2.65	0	0.00	1		
98.10		-60.88	0	0		2115	-5479	2251	-5679		15.12	-27.41	15.27	-28.40	1649.00	-209.00		1.70	2.65	0	0.00	1		
98.10		-58.48	0	0		2116	-5480	2251	-5679		14.95	-27.37	15.11	-28.36	1679.00	-284.00		1.74	2.65	0	0.00	1		
98.29		-58.48	0	0		2116	-5480	2251	-5679		14.95	-27.37	15.11	-28.36	1679.00	-284.00		1.74	2.65	0	0.00	1		
98.29		-57.64	0	0		2118	-5480	2251	-5679		14.78	-27.32	14.94	-28.31	1644.00	-307.00		1.76	2.66	0	0.00	1		
98.29		-57.64	0	0		2118	-5480	2251	-5679		14.78	-27.32	14.94	-28.31	1644.00	-307.00		1.76	2.66	0	0.00	1		
98.47		-57.26	0	0		2119	-5480	2251	-5679		14.61	-27.27	14.77	-28.26	1681.00	-331.00		1.77	2.66	0	0.00	1		
98.47		-57.26	0	0		2119	-5480	2251	-5679		14.61	-27.27	14.77	-28.26	1681.00	-331.00		1.77	2.66	0	0.00	1		
98.66		-57.41	0	0		2121	-5481	2251	-5679		14.44	-27.22	14.60	-28.21	1711.00	-340.00		1.77	2.66	0	0.00	1		
98.66		-57.41	0	0		2121	-5481	2251	-5679		14.44	-27.22	14.60	-28.21	1711.00	-340.00		1.77	2.66	0	0.00	1		
98.85		-57.53	0	0		2122	-5481	2251	-5679		14.27	-27.17	14.43	-28.16	1702.00	-342.00		1.77	2.67	0	0.00	1		
98.85		-57.53	0	0		2122	-5481	2251	-5679		14.27	-27.17	14.43	-28.16	1702.00	-342.00		1.77	2.67	0	0.00	1		
98.85		-55.02	0	0		2124	-5482	2251	-5679		14.10	-27.10	14.26	-28.09	1730.00	-426.00		1.81	2.67	0	0.00	1		
99.03		-55.02	0	0		2124	-5482	2251	-5679		14.10	-27.10	14.26	-28.09	1730.00	-426.00		1.81	2.67	0	0.00	1		
99.03		-55.50	0	0		2125	-5482	2251	-5679		13.92	-27.04	14.08	-28.03	1771.98	-430.00		1.81	2.68	0	0.00	1		
99.22		-55.50	0	0		2125	-5482	2251	-5679		13.92	-27.04	14.08	-28.03	1772.00	-430.00		1.81	2.68	0	0.00	1		
99.22		-51.07	0	0		2127	-5483	2251	-5679		13.75	-26.96	13.91	-27.94	1699.00	-546.00		1.88	2.68	0	0.00	1		
99.40		-51.07	0	0		2127	-5483	2251	-5679		13.75	-26.96	13.91	-27.94	1699.00	-546.00		1.88	2.68	0	0.00	1		
99.40		-51.07	0	0		2127	-5483	2251	-5679		13.75	-26.96	13.91	-27.94	1699.00	-546.00		1.88	2.68	0	0.00	1		
99.40		-47.94	0	0		2129	-5483	2251	-5679		13.58	-26.86	13.74	-27.84	1691.00	-643.00		1.93	2.68	0	0.00	1		
