x-axis,1,2,3,4
-19.83800E-03,+10.48750000E+00,-575.00000E-03,-312.50000E-03,-46.25002E-03
-19.78800E-03,+10.17500000E+00,-737.50000E-03,-312.50000E-03,+17.49998E-03
-19.73800E-03,+9.93750000E+00,-500.00000E-03,-312.50000E-03,-13.75002E-03
-19.68800E-03,+9.86250000E+00,-500.00000E-03,-312.50000E-03,-30.00002E-03
-19.63800E-03,+9.47500000E+00,-500.00000E-03,-312.50000E-03,-13.75002E-03
-19.58800E-03,+8.92500000E+00,-500.00000E-03,-312.50000E-03,-30.00002E-03
-19.53800E-03,+8.68750000E+00,-500.00000E-03,-312.50000E-03,+1.24998E-03
-19.48800E-03,+8.61250000E+00,-425.00000E-03,-312.50000E-03,+17.49998E-03
-19.43800E-03,+8.22500000E+00,-262.50000E-03,-312.50000E-03,-13.75002E-03
-19.38800E-03,+7.67500000E+00,-500.00000E-03,-312.50000E-03,-30.00002E-03
-19.33800E-03,+7.36250000E+00,-425.00000E-03,-387.50000E-03,-21.25002E-03
-19.28800E-03,+7.12500000E+00,-187.50000E-03,-550.00000E-03,-53.75002E-03
-19.23800E-03,+6.97500000E+00,-262.50000E-03,-312.50000E-03,+1.24998E-03
-19.18800E-03,+6.42500000E+00,-425.00000E-03,-237.50000E-03,+17.49998E-03
-19.13800E-03,+6.11250000E+00,-262.50000E-03,-150.00000E-03,-6.25002E-03
-19.08800E-03,+5.65000000E+00,-425.00000E-03,-625.00000E-03,-13.75002E-03
-19.03800E-03,+5.01250000E+00,-262.50000E-03,-625.00000E-03,-30.00002E-03
-18.98800E-03,+5.10000000E+00,-425.00000E-03,-625.00000E-03,-6.25002E-03
-18.93800E-03,+4.62500000E+00,-187.50000E-03,-550.00000E-03,-6.25002E-03
-18.88800E-03,+4.55000000E+00,-187.50000E-03,-387.50000E-03,-6.25002E-03
-18.83800E-03,+4.23750000E+00,-187.50000E-03,-700.00000E-03,-13.75002E-03
-18.78800E-03,+3.85000000E+00,-262.50000E-03,-862.50000E-03,-37.50002E-03
-18.73800E-03,+3.37500000E+00,-500.00000E-03,-625.00000E-03,-30.00002E-03
-18.68800E-03,+3.22500000E+00,-425.00000E-03,-550.00000E-03,+1.24998E-03
-18.63800E-03,+2.82500000E+00,-262.50000E-03,-312.50000E-03,+17.49998E-03
-18.58800E-03,+2.91250000E+00,-500.00000E-03,-312.50000E-03,-13.75002E-03
-18.53800E-03,+2.36250000E+00,-500.00000E-03,-312.50000E-03,-37.50002E-03
-18.48800E-03,+2.05000000E+00,-500.00000E-03,-387.50000E-03,-37.50002E-03
-18.43800E-03,+1.66250000E+00,-425.00000E-03,-625.00000E-03,-22.50002E-03
-18.38800E-03,+1.11250000E+00,-262.50000E-03,-550.00000E-03,+24.99998E-03
-18.33800E-03,+800.00000E-03,-500.00000E-03,-312.50000E-03,+17.49998E-03
-18.28800E-03,+562.50000E-03,-500.00000E-03,-312.50000E-03,-13.75002E-03
-18.23800E-03,+487.50000E-03,-425.00000E-03,-312.50000E-03,-37.50002E-03
-18.18800E-03,+100.00000E-03,-262.50000E-03,-387.50000E-03,-37.50002E-03
-18.13800E-03,-375.00000E-03,-425.00000E-03,-625.00000E-03,-30.00002E-03
-18.08800E-03,-450.00000E-03,-187.50000E-03,-550.00000E-03,+316.24998E-03
-18.03800E-03,-612.50000E-03,-187.50000E-03,-387.50000E-03,+1.36749998E+00
-17.98800E-03,-450.00000E-03,-187.50000E-03,-625.00000E-03,+1.48499998E+00
-17.93800E-03,-537.50000E-03,-262.50000E-03,-625.00000E-03,+1.57124998E+00
-17.88800E-03,-62.50000E-03,-500.00000E-03,-550.00000E-03,+1.63374998E+00
-17.83800E-03,-212.50000E-03,-425.00000E-03,-387.50000E-03,+1.68874998E+00
-17.78800E-03,-612.50000E-03,-262.50000E-03,-625.00000E-03,+1.71249998E+00
-17.73800E-03,-375.00000E-03,-500.00000E-03,-625.00000E-03,+1.69749998E+00
-17.68800E-03,-375.00000E-03,-425.00000E-03,-625.00000E-03,+1.63499998E+00
-17.63800E-03,-375.00000E-03,-187.50000E-03,-625.00000E-03,+1.57249998E+00
-17.58800E-03,-450.00000E-03,-262.50000E-03,-550.00000E-03,+1.52499998E+00
-17.53800E-03,-537.50000E-03,-500.00000E-03,-387.50000E-03,+1.50249998E+00
-17.48800E-03,-137.50000E-03,-500.00000E-03,-625.00000E-03,+1.40874998E+00
-17.43800E-03,-375.00000E-03,-500.00000E-03,-625.00000E-03,+1.29999998E+00
-17.38800E-03,-375.00000E-03,-500.00000E-03,-625.00000E-03,+1.15124998E+00
-17.33800E-03,-375.00000E-03,-425.00000E-03,-550.00000E-03,+1.04124998E+00
-17.28800E-03,-375.00000E-03,-187.50000E-03,-312.50000E-03,+978.74998E-03
-17.23800E-03,-450.00000E-03,-262.50000E-03,-387.50000E-03,+901.24998E-03
-17.18800E-03,-612.50000E-03,-425.00000E-03,-625.00000E-03,+776.24998E-03
-17.13800E-03,-375.00000E-03,-187.50000E-03,-625.00000E-03,+651.24998E-03
-17.08800E-03,-375.00000E-03,-187.50000E-03,-550.00000E-03,+526.24998E-03
-17.03800E-03,-375.00000E-03,-187.50000E-03,-387.50000E-03,+408.74998E-03
-16.98800E-03,-375.00000E-03,-187.50000E-03,-625.00000E-03,+329.99998E-03
-16.93800E-03,-375.00000E-03,-262.50000E-03,-625.00000E-03,+276.24998E-03
-16.88800E-03,-375.00000E-03,-500.00000E-03,-625.00000E-03,+166.24998E-03
-16.83800E-03,-375.00000E-03,-575.00000E-03,-550.00000E-03,+96.24998E-03
-16.78800E-03,-450.00000E-03,-737.50000E-03,-312.50000E-03,+2.49998E-03
-16.73800E-03,-612.50000E-03,-575.00000E-03,-312.50000E-03,-68.75002E-03
-16.68800E-03,-375.00000E-03,-737.50000E-03,-312.50000E-03,-68.75002E-03
-16.63800E-03,-375.00000E-03,-500.00000E-03,-312.50000E-03,-76.25002E-03
-16.58800E-03,-375.00000E-03,-500.00000E-03,-312.50000E-03,-107.50002E-03
-16.53800E-03,-375.00000E-03,-500.00000E-03,-387.50000E-03,-138.75002E-03
-16.48800E-03,-450.00000E-03,-500.00000E-03,-625.00000E-03,-140.00002E-03
-16.43800E-03,-612.50000E-03,-500.00000E-03,-550.00000E-03,-53.75002E-03
-16.38800E-03,-375.00000E-03,-500.00000E-03,-312.50000E-03,+8.74998E-03
-16.33800E-03,-375.00000E-03,-425.00000E-03,-387.50000E-03,+71.24998E-03
-16.28800E-03,-375.00000E-03,-187.50000E-03,-625.00000E-03,+148.74998E-03
-16.23800E-03,-375.00000E-03,-187.50000E-03,-550.00000E-03,+273.74998E-03
-16.18800E-03,-375.00000E-03,-262.50000E-03,-387.50000E-03,+413.74998E-03
-16.13800E-03,-375.00000E-03,-425.00000E-03,-550.00000E-03,+601.24998E-03
-16.08800E-03,-375.00000E-03,-262.50000E-03,-312.50000E-03,+788.74998E-03
-16.03800E-03,-375.00000E-03,-425.00000E-03,-312.50000E-03,+991.24998E-03
-15.98800E-03,-375.00000E-03,-187.50000E-03,-387.50000E-03,+1.23374998E+00
-15.93800E-03,-375.00000E-03,-337.50000E-03,-625.00000E-03,+1.45999998E+00
-15.88800E-03,-450.00000E-03,-662.50000E-03,-625.00000E-03,+1.55999998E+00
-15.83800E-03,-612.50000E-03,-187.50000E-03,-625.00000E-03,+1.28999998E+00
-15.78800E-03,-450.00000E-03,-262.50000E-03,-625.00000E-03,+1.35999998E+00
-15.73800E-03,-612.50000E-03,-500.00000E-03,-550.00000E-03,+1.41624998E+00
-15.68800E-03,-450.00000E-03,-500.00000E-03,-387.50000E-03,+1.36874998E+00
-15.63800E-03,-612.50000E-03,-425.00000E-03,-550.00000E-03,+1.38374998E+00
-15.58800E-03,-375.00000E-03,-262.50000E-03,-387.50000E-03,+1.45374998E+00
-15.53800E-03,-375.00000E-03,-425.00000E-03,-625.00000E-03,+1.51749998E+00
-15.48800E-03,-450.00000E-03,-337.50000E-03,-550.00000E-03,+1.49374998E+00
-15.43800E-03,-612.50000E-03,-737.50000E-03,-312.50000E-03,+1.47874998E+00
-15.38800E-03,-300.00000E-03,-500.00000E-03,-387.50000E-03,+1.40874998E+00
-15.33800E-03,-212.50000E-03,-500.00000E-03,-625.00000E-03,+1.32999998E+00
-15.28800E-03,-612.50000E-03,-575.00000E-03,-550.00000E-03,+1.29124998E+00
-15.23800E-03,-450.00000E-03,-662.50000E-03,-312.50000E-03,+1.22124998E+00
-15.18800E-03,-612.50000E-03,-262.50000E-03,-312.50000E-03,+1.13499998E+00
-15.13800E-03,-375.00000E-03,-500.00000E-03,-312.50000E-03,+1.04999998E+00
-15.08800E-03,-375.00000E-03,-500.00000E-03,-312.50000E-03,+908.74998E-03
-15.03800E-03,-375.00000E-03,-500.00000E-03,-312.50000E-03,+814.99998E-03
-14.98800E-03,-375.00000E-03,-500.00000E-03,-387.50000E-03,+721.24998E-03
-14.93800E-03,-450.00000E-03,-500.00000E-03,-625.00000E-03,+627.49998E-03
-14.88800E-03,-612.50000E-03,-500.00000E-03,-550.00000E-03,+526.24998E-03
-14.83800E-03,-375.00000E-03,-500.00000E-03,-312.50000E-03,+401.24998E-03
-14.78800E-03,-375.00000E-03,-500.00000E-03,-387.50000E-03,+291.24998E-03
-14.73800E-03,-450.00000E-03,-500.00000E-03,-625.00000E-03,+228.74998E-03
-14.68800E-03,-612.50000E-03,-500.00000E-03,-625.00000E-03,+158.74998E-03
-14.63800E-03,-375.00000E-03,-500.00000E-03,-550.00000E-03,+64.99998E-03
-14.58800E-03,-450.00000E-03,-425.00000E-03,-312.50000E-03,-28.75002E-03
-14.53800E-03,-612.50000E-03,-187.50000E-03,-387.50000E-03,-107.50002E-03
-14.48800E-03,-375.00000E-03,-187.50000E-03,-550.00000E-03,-131.25002E-03
-14.43800E-03,-375.00000E-03,-262.50000E-03,-387.50000E-03,-138.75002E-03
-14.38800E-03,-375.00000E-03,-500.00000E-03,-550.00000E-03,-162.50002E-03
-14.33800E-03,-375.00000E-03,-500.00000E-03,-387.50000E-03,-170.00002E-03
-14.28800E-03,-450.00000E-03,-575.00000E-03,-550.00000E-03,-193.75002E-03
-14.23800E-03,-612.50000E-03,-662.50000E-03,-312.50000E-03,-178.75002E-03
-14.18800E-03,-375.00000E-03,-262.50000E-03,-312.50000E-03,-108.75002E-03
-14.13800E-03,-375.00000E-03,-500.00000E-03,-312.50000E-03,-15.00002E-03
-14.08800E-03,-375.00000E-03,-500.00000E-03,-312.50000E-03,+78.74998E-03
-14.03800E-03,-375.00000E-03,-425.00000E-03,-312.50000E-03,+164.99998E-03
-13.98800E-03,-375.00000E-03,-262.50000E-03,-387.50000E-03,+249.99998E-03
-13.93800E-03,-375.00000E-03,-575.00000E-03,-625.00000E-03,+406.24998E-03
-13.88800E-03,-375.00000E-03,-737.50000E-03,-550.00000E-03,+577.49998E-03
-13.83800E-03,-450.00000E-03,-425.00000E-03,-312.50000E-03,+788.74998E-03
-13.78800E-03,-612.50000E-03,-262.50000E-03,-312.50000E-03,+983.74998E-03
-13.73800E-03,-375.00000E-03,-425.00000E-03,-312.50000E-03,+1.20249998E+00
-13.68800E-03,+3.52500000E+00,-187.50000E-03,-312.50000E-03,+1.25624998E+00
-13.63800E-03,+12.27500000E+00,-187.50000E-03,-312.50000E-03,+689.99998E-03
-13.58800E-03,+950.00000E-03,-262.50000E-03,-312.50000E-03,+17.49998E-03
-13.53800E-03,+1.26250000E+00,-425.00000E-03,-462.50000E-03,+1.24998E-03
-13.48800E-03,+1.57500000E+00,-262.50000E-03,-787.50000E-03,+9.99998E-03
-13.43800E-03,+1.88750000E+00,-425.00000E-03,-312.50000E-03,-37.50002E-03
-13.38800E-03,+2.20000000E+00,-337.50000E-03,-312.50000E-03,-30.00002E-03
-13.33800E-03,+2.51250000E+00,-737.50000E-03,-387.50000E-03,-6.25002E-03
-13.28800E-03,+2.82500000E+00,-500.00000E-03,-550.00000E-03,-6.25002E-03
-13.23800E-03,+3.06250000E+00,-500.00000E-03,-312.50000E-03,-13.75002E-03
-13.18800E-03,+3.21250000E+00,-500.00000E-03,-387.50000E-03,-45.00002E-03
-13.13800E-03,+3.76250000E+00,-500.00000E-03,-550.00000E-03,-61.25002E-03
-13.08800E-03,+4.15000000E+00,-500.00000E-03,-387.50000E-03,-22.50002E-03
-13.03800E-03,+4.62500000E+00,-500.00000E-03,-625.00000E-03,+24.99998E-03
-12.98800E-03,+4.62500000E+00,-425.00000E-03,-550.00000E-03,+9.99998E-03
-12.93800E-03,+4.70000000E+00,-337.50000E-03,-387.50000E-03,-30.00002E-03
-12.88800E-03,+5.08750000E+00,-737.50000E-03,-550.00000E-03,-13.75002E-03
-12.83800E-03,+5.56250000E+00,-500.00000E-03,-312.50000E-03,-30.00002E-03
-12.78800E-03,+5.71250000E+00,-500.00000E-03,-312.50000E-03,-6.25002E-03
-12.73800E-03,+6.33750000E+00,-425.00000E-03,-312.50000E-03,-6.25002E-03
-12.68800E-03,+6.88750000E+00,-262.50000E-03,-387.50000E-03,-6.25002E-03
-12.63800E-03,+7.20000000E+00,-575.00000E-03,-625.00000E-03,-13.75002E-03
-12.58800E-03,+7.51250000E+00,-737.50000E-03,-625.00000E-03,-37.50002E-03
-12.53800E-03,+7.82500000E+00,-500.00000E-03,-625.00000E-03,-30.00002E-03
-12.48800E-03,+8.06250000E+00,-500.00000E-03,-550.00000E-03,-6.25002E-03
-12.43800E-03,+8.13750000E+00,-575.00000E-03,-387.50000E-03,-13.75002E-03
-12.38800E-03,+8.52500000E+00,-737.50000E-03,-625.00000E-03,-37.50002E-03
-12.33800E-03,+9.15000000E+00,-425.00000E-03,-550.00000E-03,-37.50002E-03
-12.28800E-03,+9.62500000E+00,-262.50000E-03,-312.50000E-03,-37.50002E-03
-12.23800E-03,+9.70000000E+00,-575.00000E-03,-312.50000E-03,-30.00002E-03
-12.18800E-03,+10.01250000E+00,-737.50000E-03,-462.50000E-03,+1.24998E-03
-12.13800E-03,+10.32500000E+00,-500.00000E-03,-787.50000E-03,+17.49998E-03
-12.08800E-03,+10.63750000E+00,-500.00000E-03,-387.50000E-03,-6.25002E-03
-12.03800E-03,+10.95000000E+00,-425.00000E-03,-625.00000E-03,-13.75002E-03
-11.98800E-03,+11.26250000E+00,-187.50000E-03,-475.00000E-03,-37.50002E-03
-11.93800E-03,+11.57500000E+00,-262.50000E-03,-150.00000E-03,-22.50002E-03
-11.88800E-03,+11.96250000E+00,-500.00000E-03,-625.00000E-03,+17.49998E-03
-11.83800E-03,+12.43750000E+00,-500.00000E-03,-550.00000E-03,-6.25002E-03
-11.78800E-03,+12.51250000E+00,-500.00000E-03,-312.50000E-03,-21.25002E-03
-11.73800E-03,+12.90000000E+00,-425.00000E-03,-387.50000E-03,-61.25002E-03
-11.68800E-03,+13.45000000E+00,-262.50000E-03,-475.00000E-03,-22.50002E-03
-11.63800E-03,+13.68750000E+00,-425.00000E-03,-150.00000E-03,+24.99998E-03
-11.58800E-03,+13.76250000E+00,-262.50000E-03,-550.00000E-03,+17.49998E-03
-11.53800E-03,+14.07500000E+00,-500.00000E-03,-312.50000E-03,-6.25002E-03
-11.48800E-03,+14.38750000E+00,-500.00000E-03,-387.50000E-03,-21.25002E-03
-11.43800E-03,+14.70000000E+00,-500.00000E-03,-625.00000E-03,-61.25002E-03
-11.38800E-03,+15.01250000E+00,-500.00000E-03,-550.00000E-03,-22.50002E-03
-11.33800E-03,+15.25000000E+00,-425.00000E-03,-312.50000E-03,+24.99998E-03
-11.28800E-03,+15.40000000E+00,-187.50000E-03,-312.50000E-03,+17.49998E-03
-11.23800E-03,+15.72500000E+00,-262.50000E-03,-312.50000E-03,+1.24998E-03
-11.18800E-03,+15.25000000E+00,-425.00000E-03,-387.50000E-03,-395.00002E-03
-11.13800E-03,+15.17500000E+00,-262.50000E-03,-625.00000E-03,-1.73250002E+00
-11.08800E-03,+15.01250000E+00,-500.00000E-03,-625.00000E-03,-1.70375002E+00
-11.03800E-03,+15.32500000E+00,-500.00000E-03,-550.00000E-03,-1.54500002E+00
-10.98800E-03,+15.48750000E+00,-500.00000E-03,-312.50000E-03,-1.56125002E+00
-10.93800E-03,+15.32500000E+00,-425.00000E-03,-387.50000E-03,-1.53000002E+00
-10.88800E-03,+15.48750000E+00,-262.50000E-03,-550.00000E-03,-1.50625002E+00
-10.83800E-03,+15.25000000E+00,-575.00000E-03,-387.50000E-03,-1.47625002E+00
-10.78800E-03,+15.25000000E+00,-737.50000E-03,-550.00000E-03,-1.36625002E+00
-10.73800E-03,+15.25000000E+00,-500.00000E-03,-312.50000E-03,-1.29625002E+00
-10.68800E-03,+15.25000000E+00,-500.00000E-03,-312.50000E-03,-1.21000002E+00
-10.63800E-03,+15.25000000E+00,-500.00000E-03,-387.50000E-03,-1.14000002E+00
-10.58800E-03,+15.25000000E+00,-500.00000E-03,-550.00000E-03,-1.04625002E+00
-10.53800E-03,+15.25000000E+00,-500.00000E-03,-387.50000E-03,-930.00002E-03
-10.48800E-03,+15.25000000E+00,-500.00000E-03,-550.00000E-03,-765.00002E-03
-10.43800E-03,+15.25000000E+00,-500.00000E-03,-312.50000E-03,-678.75002E-03
-10.38800E-03,+15.25000000E+00,-425.00000E-03,-387.50000E-03,-601.25002E-03
-10.33800E-03,+15.25000000E+00,-262.50000E-03,-625.00000E-03,-483.75002E-03
-10.28800E-03,+15.25000000E+00,-425.00000E-03,-550.00000E-03,-382.50002E-03
-10.23800E-03,+15.25000000E+00,-262.50000E-03,-387.50000E-03,-257.50002E-03
-10.18800E-03,+15.32500000E+00,-500.00000E-03,-550.00000E-03,-155.00002E-03
-10.13800E-03,+15.56250000E+00,-575.00000E-03,-387.50000E-03,-108.75002E-03
-10.08800E-03,+15.56250000E+00,-737.50000E-03,-550.00000E-03,-30.00002E-03
-10.03800E-03,+15.56250000E+00,-500.00000E-03,-387.50000E-03,+8.74998E-03
-9.98800E-03,+15.56250000E+00,-575.00000E-03,-550.00000E-03,+93.74998E-03
-9.93800E-03,+15.56250000E+00,-737.50000E-03,-462.50000E-03,+197.49998E-03
-9.88800E-03,+15.56250000E+00,-500.00000E-03,-862.50000E-03,+164.99998E-03
-9.83800E-03,+15.48750000E+00,-500.00000E-03,-550.00000E-03,+197.49998E-03
-9.78800E-03,+15.32500000E+00,-575.00000E-03,-312.50000E-03,+149.99998E-03
-9.73800E-03,+15.63750000E+00,-737.50000E-03,-312.50000E-03,+157.49998E-03
-9.68800E-03,+15.80000000E+00,-350.00000E-03,-312.50000E-03,+166.24998E-03
-9.63800E-03,+15.56250000E+00,-25.00000E-03,-312.50000E-03,+96.24998E-03
-9.58800E-03,+15.56250000E+00,-575.00000E-03,-312.50000E-03,-5.00002E-03
-9.53800E-03,+15.56250000E+00,-662.50000E-03,-387.50000E-03,-137.50002E-03
-9.48800E-03,+15.56250000E+00,-337.50000E-03,-550.00000E-03,-286.25002E-03
-9.43800E-03,+15.63750000E+00,-737.50000E-03,-387.50000E-03,-396.25002E-03
-9.38800E-03,+15.72500000E+00,-500.00000E-03,-475.00000E-03,-488.75002E-03
-9.33800E-03,+15.32500000E+00,-500.00000E-03,-150.00000E-03,-676.25002E-03
-9.28800E-03,+15.56250000E+00,-500.00000E-03,-550.00000E-03,-886.25002E-03
-9.23800E-03,+15.56250000E+00,-575.00000E-03,-387.50000E-03,-1.16750002E+00
-9.18800E-03,+15.48750000E+00,-737.50000E-03,-550.00000E-03,-1.44125002E+00
-9.13800E-03,+15.25000000E+00,-500.00000E-03,-312.50000E-03,-1.69875002E+00
-9.08800E-03,+15.25000000E+00,-425.00000E-03,-387.50000E-03,-1.98750002E+00
-9.03800E-03,+15.32500000E+00,-337.50000E-03,-625.00000E-03,-2.03750002E+00
-8.98800E-03,+15.48750000E+00,-812.50000E-03,-550.00000E-03,-1.47375002E+00
-8.93800E-03,+15.32500000E+00,-737.50000E-03,-312.50000E-03,-1.59125002E+00
-8.88800E-03,+15.48750000E+00,-500.00000E-03,-312.50000E-03,-1.66250002E+00
-8.83800E-03,+15.25000000E+00,-500.00000E-03,-387.50000E-03,-1.67000002E+00
-8.78800E-03,+15.25000000E+00,-575.00000E-03,-625.00000E-03,-1.69375002E+00
-8.73800E-03,+15.25000000E+00,-812.50000E-03,-625.00000E-03,-1.68625002E+00
-8.68800E-03,+15.25000000E+00,-812.50000E-03,-625.00000E-03,-1.67000002E+00
-8.63800E-03,+15.32500000E+00,-737.50000E-03,-550.00000E-03,-1.67875002E+00
-8.58800E-03,+15.48750000E+00,-500.00000E-03,-387.50000E-03,-1.60125002E+00
-8.53800E-03,+15.25000000E+00,-500.00000E-03,-550.00000E-03,-1.49125002E+00
-8.48800E-03,+15.25000000E+00,-500.00000E-03,-312.50000E-03,-1.42875002E+00
-8.43800E-03,+15.25000000E+00,-500.00000E-03,-312.50000E-03,-1.35125002E+00
-8.38800E-03,+15.32500000E+00,-575.00000E-03,-312.50000E-03,-1.24875002E+00
-8.33800E-03,+15.48750000E+00,-737.50000E-03,-237.50000E-03,-1.19500002E+00
-8.28800E-03,+15.32500000E+00,-575.00000E-03,-150.00000E-03,-1.06250002E+00
-8.23800E-03,+15.48750000E+00,-737.50000E-03,-625.00000E-03,-921.25002E-03
-8.18800E-03,+15.25000000E+00,-500.00000E-03,-625.00000E-03,-827.50002E-03
-8.13800E-03,+15.25000000E+00,-575.00000E-03,-625.00000E-03,-733.75002E-03
-8.08800E-03,+15.32500000E+00,-662.50000E-03,-625.00000E-03,-640.00002E-03
-8.03800E-03,+15.56250000E+00,-262.50000E-03,-625.00000E-03,-538.75002E-03
-7.98800E-03,+15.56250000E+00,-500.00000E-03,-550.00000E-03,-413.75002E-03
-7.93800E-03,+15.48750000E+00,-425.00000E-03,-312.50000E-03,-303.75002E-03
-7.88800E-03,+15.25000000E+00,-262.50000E-03,-312.50000E-03,-233.75002E-03
-7.83800E-03,+15.32500000E+00,-500.00000E-03,-387.50000E-03,-147.50002E-03
-7.78800E-03,+15.56250000E+00,-500.00000E-03,-625.00000E-03,-100.00002E-03
-7.73800E-03,+15.56250000E+00,-575.00000E-03,-625.00000E-03,-62.50002E-03
-7.68800E-03,+15.48750000E+00,-812.50000E-03,-550.00000E-03,+48.74998E-03
-7.63800E-03,+15.32500000E+00,-662.50000E-03,-312.50000E-03,+32.49998E-03
-7.58800E-03,+15.56250000E+00,-262.50000E-03,-312.50000E-03,+56.24998E-03
-7.53800E-03,+15.48750000E+00,-425.00000E-03,-312.50000E-03,+48.74998E-03
-7.48800E-03,+15.32500000E+00,-187.50000E-03,-387.50000E-03,+32.49998E-03
-7.43800E-03,+15.56250000E+00,-262.50000E-03,-625.00000E-03,+48.74998E-03
-7.38800E-03,+15.63750000E+00,-500.00000E-03,-625.00000E-03,+2.49998E-03
-7.33800E-03,+15.72500000E+00,-500.00000E-03,-550.00000E-03,-91.25002E-03
-7.28800E-03,+15.25000000E+00,-575.00000E-03,-312.50000E-03,-185.00002E-03
-7.23800E-03,+15.32500000E+00,-737.50000E-03,-387.50000E-03,-301.25002E-03
