14083	1.01	3.10	-0.21	-0.054	-0.002	0.994
14134	1.02	2.99	-0.04	-0.052	-0.001	0.999
14185	1.02	3.07	-0.03	-0.054	-0.001	0.998
14238	1.01	3.16	-0.13	-0.056	-0.000	0.999
14289	1.02	3.13	0.04	-0.055	0.001	0.996
14340	1.01	3.08	-0.03	-0.053	-0.001	0.993
14393	1.01	3.25	-0.08	-0.056	-0.001	0.999
14444	1.02	3.09	0.11	-0.054	0.001	0.994
14495	1.02	3.02	0.20	-0.053	0.003	0.997
14548	1.02	3.20	0.25	-0.054	0.002	0.996
14599	1.01	3.30	0.06	-0.056	-0.000	0.993
14650	1.01	3.15	-0.02	-0.055	-0.000	0.996
14701	1.01	3.21	0.05	-0.056	0.001	0.996
14753	1.01	3.01	-0.02	-0.053	0.000	0.996
14804	1.02	2.98	0.12	-0.052	0.002	1.002
14855	1.02	3.21	0.23	-0.055	0.003	0.997
14908	1.02	2.98	0.12	-0.052	0.002	0.995
14959	1.02	3.07	0.09	-0.054	0.002	0.998
15010	1.02	3.09	-0.04	-0.054	-0.001	0.996
15063	1.03	3.07	0.07	-0.054	0.001	0.998
15114	1.03	3.05	0.01	-0.053	0.000	0.993
15165	1.04	3.14	0.16	-0.055	0.003	0.997
15218	1.03	2.97	-0.12	-0.054	-0.001	0.998
15269	1.04	3.09	-0.02	-0.054	-0.000	0.996
15320	1.05	3.21	-0.05	-0.056	-0.000	0.997
15373	1.06	3.33	0.04	-0.056	0.000	0.995
15424	1.07	3.00	0.06	-0.052	0.001	0.997
15475	1.07	3.04	-0.05	-0.053	-0.001	0.995
15528	1.07	2.95	-0.15	-0.053	-0.001	0.995
15579	1.08	2.96	0.05	-0.051	0.001	0.991
15630	1.09	3.04	-0.00	-0.054	0.000	0.997
15683	1.09	3.33	0.01	-0.057	0.000	0.995
15734	1.09	3.14	-0.13	-0.055	-0.003	0.994
15785	1.10	3.02	0.03	-0.052	0.001	0.994
15838	1.10	3.21	-0.21	-0.055	-0.002	0.993
15889	1.12	3.08	0.09	-0.053	0.001	0.997
15940	1.11	3.09	-0.06	-0.054	-0.001	0.993
15993	1.12	3.11	0.07	-0.054	0.000	0.999
16044	1.11	3.03	-0.25	-0.052	-0.005	0.993
16095	1.13	3.18	-0.03	-0.055	-0.000	0.997
16148	1.12	3.41	-0.13	-0.058	-0.002	0.998
16199	1.13	3.14	0.03	-0.054	-0.000	0.996
16250	1.13	3.14	-0.06	-0.054	-0.001	0.994
