13320006	-2
13330005	-2
13340004	-1
13350007	0
13360005	0
13370007	1
13380005	2
13390004	2
13400007	3
13410005	3
13420004	4
13430007	4
13440005	5
13450004	5
13460007	6
13470005	6
13480008	6
13490007	7
13500005	7
13510004	8
13520007	8
13530006	8
13540004	8
13550007	9
13560005	9
13570004	9
13580006	9
13590005	9
13600004	10
13610004	10
13620007	10
13630008	10
13640007	10
13650007	10
13660006	10
13670005	10
13680005	10
13690005	10
13700005	10
13710004	10
13720003	10
13730007	9
13740006	9
13750005	9
13760003	9
13770007	9
13780005	8
13790007	8
13800006	8
13810005	7
13820004	7
13830006	7
13840004	6
13850007	6
13860005	5
13870007	5
13880006	4
13890004	4
13900007	3
13910005	3
13920003	2
13930007	2
13940007	1
13950005	1
13960004	0
13970005	-1
13980004	-1
13990007	-2
14000005	-3
14010004	-3
14020008	-4
14030007	-4
14040006	-5
14050005	-6
14060003	-6
14070006	-7
14080005	-8
14090005	-9
14100004	-9
14110007	-10
14120004	-11
14130004	-11
14140005	-12
14150006	-12
14160006	-13
14170007	-14
14180007	-14
14190003	-15
14200004	-16
14210005	-16
14220007	-17
14230007	-17
14240004	-18
14250004	-18
14260005	-19
14270005	-19
14280005	-20
14290005	-20
14300005	-21
14310005	-21
14320005	-21
14330006	-22
14340006	-22
14350006	-22
14360007	-23
14370007	-23
14380007	-23
14390007	-23
14400004	-24
14410004	-24
14420004	-24
14430004	-24
14440003	-24
14450003	-24
14460007	-24
14470007	-24
14480003	-24
14490004	-24
14500004	-24
14510005	-24
14520005	-24
14530005	-24
14540005	-24
14550006	-24
14560006	-24
14570006	-24
14580007	-23
14590007	-23
14600007	-23
14610007	-23
14620004	-22
14630004	-22
14640003	-22
14650004	-21
14660004	-21
14670004	-21
14680005	-20
14690005	-20
14700006	-19
14710007	-19
14720007	-18
14730003	-18
14740003	-17
14750004	-17
14760005	-16
14770006	-16
14780006	-15
14790006	-14
14800007	-14
14810007	-13
14820007	-12
14830003	-12
14840007	-11
14850003	-11
14860004	-10
14870004	-9
14880007	-9
14890006	-8
14900005	-7
14910004	-7
14920004	-6
14930003	-5
14940006	-5
14950005	-4
14960004	-3
14970004	-3
14980007	-2
