24110003	-9
24120003	-9
24130001	-8
24140001	-8
24150001	-8
24160003	-7
24170003	-7
24180004	-7
24190001	-7
24200002	-6
24210002	-6
24220003	-6
24230003	-6
24240003	-6
24250002	-5
24260002	-5
24270003	-5
24280003	-5
24290004	-5
24300004	-5
24310003	-4
24320003	-4
24330003	-4
24340004	-4
24350004	-4
24360001	-4
24370001	-4
24380001	-4
24390004	-4
24400001	-4
24410002	-4
24420002	-4
24430003	-4
24440003	-4
24450004	-4
24460004	-4
24470004	-4
24480004	-4
24490004	-4
24500004	-4
24510002	-5
24520002	-5
24530001	-5
24540001	-5
24550002	-5
24560003	-6
24570003	-6
24580004	-6
24590004	-6
24600001	-6
24610002	-7
24620003	-7
24630003	-7
24640002	-8
24650002	-8
24660003	-8
24670001	-9
24680004	-9
24690004	-9
24700004	-9
24710001	-10
24720001	-10
24730003	-11
24740004	-11
24750001	-11
24760003	-12
24770003	-12
24780004	-12
24790003	-13
24800004	-13
24810004	-13
24820003	-14
24830004	-14
24840003	-15
24850003	-15
24860004	-15
24870002	-16
24880003	-16
24890003	-16
24900002	-17
24910002	-17
24920004	-18
24930001	-18
24940003	-18
24950004	-19
24960001	-19
24970002	-19
24980004	-20
24990004	-20
25000001	-20
25010001	-20
25020003	-21
25030004	-21
25040004	-21
25050002	-22
25060003	-22
25070004	-22
25080001	-22
25090002	-22
25100003	-23
25110004	-23
25120002	-23
25130003	-23
25140003	-23
25150004	-23
25160003	-24
25170004	-24
25180004	-24
25190004	-24
25200004	-24
25210001	-24
25220002	-24
25230003	-24
25240003	-24
25250004	-24
25260004	-24
25270002	-24
25280003	-24
25290003	-24
25300001	-24
25310002	-24
25320003	-24
25330003	-24
25340004	-24
25350002	-24
25360003	-24
25370002	-23
25380003	-23
25390003	-23
25400004	-23
25410004	-23
25420002	-22
25430003	-22
25440001	-22
25450001	-22
25460002	-22
25470003	-21
25480004	-21
25490002	-21
25500003	-20
25510004	-20
25520002	-20
25530003	-20
25540004	-19
25550002	-19
25560003	-19
25570002	-18
25580001	-18
25590001	-18
25600003	-17
25610004	-17
25620003	-16
25630004	-16
25640004	-16
25650003	-15
25660003	-15
25670001	-15
25680003	-14
25690003	-14
25700001	-13
25710002	-13
25720003	-13
25730001	-12
25740001	-12
25750002	-12
25760003	-11
25770003	-11
25780004	-11
25790002	-10
25800002	-10
25810004	-9
25820001	-9
25830001	-9
25840001	-9
25850002	-8
25860003	-8
25870003	-8
25880002	-7
25890002	-7
25900002	-7
25910003	-7
25920003	-6
25930003	-6
25940003	-6
25950004	-6
25960004	-6
25970001	-5
25980002	-5
25990002	-5
26000002	-5
26010002	-5
26020002	-5
26030003	-4
26040004	-4
26050001	-4
26060002	-4
26070002	-4
26080003	-4
26090003	-4
26100003	-4
26110004	-4
26120004	-4
26130004	-4
26140004	-4
26150004	-4
26160001	-4
26170001	-4
26180001	-4
26190004	-4
26200002	-4
26210003	-5
26220004	-5
26230001	-5
26240004	-5
26250004	-5
26260002	-5
26270003	-6
26280003	-6
26290003	-6
26300003	-6
26310004	-6
26320002	-7
26330003	-7
26340003	-7
26350002	-8
26360002	-8
26370001	-8
26380001	-8
26390003	-9
26400003	-9
26410003	-9
26420004	-10
26430004	-10
26440001	-10
26450003	-11
26460003	-11
26470002	-12
26480002	-12
26490003	-12
26500002	-13
26510002	-13
26520002	-13
26530004	-14
26540002	-14
26550003	-15
26560001	-15
26570002	-15
26580004	-16
26590002	-16
26600003	-16
26610002	-17
26620002	-17
26630003	-17
26640001	-18
26650002	-18
26660002	-18
26670003	-19
26680004	-19
26690001	-19
26700003	-20
26710004	-20
26720001	-20
26730003	-21
26740004	-21
26750002	-21
26760002	-21
26770004	-22
26780002	-22
26790002	-22
26800003	-22
26810004	-22
26820003	-23
26830003	-23
26840004	-23
26850004	-23
26860001	-23
26870002	-23
26880004	-24
26890004	-24
26900002	-24
26910002	-24
26920003	-24
26930003	-24
26940004	-24
26950002	-24
26960003	-24
26970003	-24
26980001	-24
26990002	-24
27000002	-24
27010003	-24
27020003	-24
27030004	-24
27040001	-24
27050004	-24
27060001	-24
27070001	-24
27080003	-23
27090004	-23
27100002	-23
27110002	-23
27120003	-23
27130002	-22
27140003	-22
27150003	-22
27160004	-22
27170002	-22
27180003	-21
27190004	-21
27200004	-21
27210004	-21
27220002	-20
27230001	-20
27240002	-20
27250004	-19
27260002	-19
27270003	-19
27280001	-18
27290002	-18
27300003	-18
27310001	-17
27320002	-17
27330003	-17
27340002	-16
27350002	-16
27360001	-15
27370004	-15
27380001	-15
27390002	-14
27400003	-14
27410004	-14
27420002	-13
27430003	-13
27440001	-12
27450002	-12
27460002	-12
27470004	-11
27480004	-11
27490002	-11
27500004	-10
27510002	-10
27520003	-10
27530002	-9
27540003	-9
27550003	-9
27560002	-8
27570001	-8
27580001	-8
27590002	-7
27600003	-7
27610004	-7
27620004	-7
27630002	-6
27640003	-6
27650003	-6
27660003	-6
27670004	-6
27680003	-5
27690003	-5
27700003	-5
27710004	-5
27720004	-5
27730004	-5
27740004	-5
27750002	-4
27760003	-4
27770003	-4
27780004	-4
27790004	-4
27800001	-4
27810001	-4
27820001	-4
27830001	-4
27840002	-4
27850002	-4
27860002	-4
27870003	-4
27880003	-4
27890003	-4
27900003	-4
27910003	-4
27920002	-5
